app_id,category,os_type,app_store,developer_type,app_size_mb,install_count,rating,review_count,days_since_release,days_since_last_update,update_frequency,permissions_requested,sensitive_permissions,permission_ratio,network_requests_per_day,external_domains_contacted,encrypted_traffic_ratio,code_obfuscation_detected,anti_debugging_techniques,suspicious_api_calls,background_activity_score,data_collection_intensity,user_interaction_anomalies,developer_history_score,previous_violations,static_analysis_score,dynamic_analysis_score,malware_scan_score,risk_score,risk_category
app_02871,Productivity,Windows,Microsoft Store,Large Corporation,4.49,332324,2.92,24556,754,274,14,26,3,0.115,2.59,15,0.348,0,0,1,0.332,0.34,0.451,0.17,1,0.705,0.434,0.122,1.0,High
app_02872,Health,iOS,Google Play,Open Source,18.99,33956,1.72,12938,506,130,12,22,9,0.409,1626.01,7,0.429,0,0,6,0.834,0.029,0.279,0.715,0,0.483,0.202,0.279,1.0,High
app_02873,Social,Android,Google Play,Small Company,34.5,749248,4.51,31501,3477,509,11,5,2,0.4,213.11,12,0.392,0,1,5,0.063,0.627,0.818,0.834,0,0.622,0.368,0.831,0.679,High
app_02874,Education,Linux,Enterprise,Large Corporation,7.97,608067,3.09,7800,2709,236,8,31,9,0.29,474.79,12,0.957,1,0,5,0.327,0.966,0.195,0.723,0,0.905,0.742,0.933,0.613,High
app_02875,Education,iOS,Enterprise,Open Source,56.11,556296,1.74,26533,1542,686,12,9,5,0.556,17.29,18,0.508,0,0,0,0.166,0.276,0.036,0.923,0,0.739,0.415,0.502,0.247,Low
app_02876,Shopping,Linux,Third Party,Small Company,92.86,306104,3.12,44067,666,530,11,48,9,0.188,224.68,2,0.607,0,0,5,0.458,0.62,0.679,0.396,0,0.368,0.07,0.322,1.0,High
app_02877,Business,macOS,Google Play,Unknown,8.03,178907,3.99,2392,629,535,19,42,7,0.167,15.86,7,0.931,0,0,1,0.215,0.301,0.457,0.628,0,0.207,0.892,0.845,0.778,High
app_02878,Health,iOS,Third Party,Small Company,42.8,449890,3.89,39956,3549,376,16,35,2,0.057,697.2,3,0.508,1,0,4,0.945,0.705,0.876,0.361,0,0.321,0.735,0.942,1.0,High
app_02879,Health,Windows,Enterprise,Small Company,4.9,557102,3.57,2038,1080,283,19,21,0,0.0,893.93,9,0.564,0,0,3,0.836,0.078,0.581,0.38,0,0.774,0.547,0.715,0.12,Low
app_02880,Health,iOS,Google Play,Small Company,54.51,903837,3.13,7291,3263,512,9,35,5,0.143,76.28,16,0.502,0,0,0,0.471,0.045,0.167,0.102,0,0.962,0.068,0.077,1.0,High
app_02881,Entertainment,Android,Enterprise,Open Source,401.74,779657,3.25,20928,822,583,8,49,4,0.082,385.38,15,0.896,0,0,5,0.254,0.906,0.212,0.233,0,0.641,0.001,0.457,0.797,High
app_02882,Productivity,Linux,App Store,Large Corporation,55.33,420412,1.93,49498,256,359,8,28,11,0.393,84.8,19,0.767,0,1,5,0.427,0.964,0.76,0.829,0,0.588,0.028,0.765,0.627,High
app_02883,Shopping,Android,Google Play,Individual,24.41,745395,3.23,18379,814,357,13,32,6,0.188,12980.0,16,0.311,0,1,1,0.387,0.098,0.888,0.457,0,0.252,0.725,0.786,1.0,High
app_02884,Health,Android,Enterprise,Small Company,15.75,896169,2.04,19240,2431,708,15,31,8,0.258,493.64,5,0.373,1,0,0,0.965,0.598,0.632,0.52,0,0.631,0.333,0.717,1.0,High
app_02885,Social,Linux,Enterprise,Individual,5.48,653950,2.36,47068,1660,492,14,40,8,0.2,224.1,7,0.439,0,0,6,0.557,0.992,0.86,0.239,0,0.569,0.071,0.05,1.0,High
app_02886,Business,macOS,Google Play,Small Company,24.78,153976,3.13,19102,1434,472,13,24,14,0.583,2439.91,2,0.542,0,1,0,0.467,0.901,0.121,0.924,1,0.641,0.225,0.537,1.0,High
app_02887,Travel,Windows,App Store,Small Company,60.52,164497,4.3,41324,3155,150,13,15,3,0.2,95.83,7,0.867,0,0,3,0.155,0.123,0.046,0.702,0,0.471,0.564,0.262,0.51,Medium
app_02888,Shopping,Windows,App Store,Unknown,38.11,682304,3.98,8675,481,379,9,5,3,0.6,3933.29,8,0.865,1,0,6,0.991,0.747,0.426,0.814,0,0.603,0.971,0.801,1.0,High
app_02889,Shopping,macOS,Microsoft Store,Individual,11.59,814448,1.56,18103,2631,2,11,21,9,0.429,534.47,11,0.614,1,0,6,0.297,0.641,0.323,0.523,0,0.181,0.664,0.898,1.0,High
app_02890,Productivity,Android,App Store,Individual,96.94,345442,2.25,38202,3181,87,10,48,14,0.292,184.4,7,0.599,0,0,2,0.081,0.193,0.998,0.637,1,0.057,0.385,0.862,0.749,High
app_02891,Business,Android,Google Play,Open Source,11.62,128469,4.29,1547,2090,181,18,41,3,0.073,464.29,3,0.842,1,1,6,0.442,0.923,0.461,0.488,1,0.735,0.552,0.357,1.0,High
app_02892,Business,Android,Google Play,Small Company,29.04,674061,3.79,32501,93,586,8,43,13,0.302,110.39,4,0.664,0,0,9,0.511,0.437,0.438,0.995,1,0.086,0.169,0.942,1.0,High
app_02893,Productivity,Windows,App Store,Individual,4.16,52401,4.07,8443,3016,455,15,34,5,0.147,61.66,7,0.582,1,0,4,0.035,0.039,0.414,0.523,0,0.093,0.097,0.669,1.0,High
app_02894,Games,macOS,Microsoft Store,Small Company,35.03,900506,4.2,17214,1718,446,15,31,4,0.129,4.23,3,0.857,0,0,8,0.451,0.526,0.027,0.3,0,0.842,0.33,0.442,0.555,Medium
app_02895,Health,Android,Third Party,Individual,33.12,78572,4.11,3310,1972,11,14,31,5,0.161,47.56,13,0.371,0,0,7,0.167,0.271,0.799,0.692,0,0.864,0.998,0.385,0.919,High
app_02896,Health,Android,Third Party,Individual,87.28,265159,3.78,5490,1368,352,8,33,4,0.121,38.33,6,0.852,0,0,9,0.642,0.369,0.787,0.955,0,0.006,0.01,0.126,1.0,High
app_02897,Shopping,macOS,Third Party,Large Corporation,37.64,537262,2.28,1643,3222,427,10,14,3,0.214,463.51,13,0.63,0,0,9,0.781,0.267,0.705,0.935,0,0.144,0.943,0.204,1.0,High
app_02898,Travel,iOS,App Store,Large Corporation,7.53,491904,3.7,8918,3312,78,11,18,13,0.722,17.82,16,0.495,1,1,4,0.985,0.187,0.731,0.152,0,0.92,0.536,0.763,1.0,High
app_02899,Social,iOS,Enterprise,Unknown,7.56,874615,3.91,30575,3301,378,13,26,0,0.0,3872.56,4,0.719,0,0,7,0.98,0.752,0.359,0.143,0,0.147,0.146,0.919,1.0,High
app_02900,Social,Android,Microsoft Store,Large Corporation,3.44,400659,1.9,23691,477,38,10,16,12,0.75,412.43,5,0.65,0,0,3,0.818,0.996,0.869,0.453,0,0.121,0.029,0.363,1.0,High
app_02901,Travel,Linux,Enterprise,Unknown,18.61,174196,4.49,25813,1187,356,16,27,2,0.074,2.97,9,0.456,0,0,0,0.084,0.053,0.551,0.708,0,0.071,0.395,0.111,1.0,High
app_02902,Social,iOS,Enterprise,Large Corporation,57.1,28028,4.73,24142,1897,337,10,27,12,0.444,387.88,16,0.976,1,0,4,0.841,0.398,0.652,0.24,0,0.3,0.922,0.455,0.733,High
app_02903,Games,iOS,Enterprise,Individual,7.11,760967,2.69,37986,1891,659,7,41,1,0.024,5.68,11,0.626,1,0,4,0.24,0.72,0.21,0.043,0,0.838,0.082,0.344,1.0,High
app_02904,Entertainment,Android,Enterprise,Unknown,17.28,58677,1.72,11661,1054,468,15,45,8,0.178,469.62,16,0.543,0,0,6,0.435,0.582,0.916,0.243,0,0.012,0.085,0.95,1.0,High
app_02905,Finance,iOS,Microsoft Store,Individual,83.67,304594,1.27,29548,3599,405,8,43,6,0.14,24.2,7,0.685,0,0,2,0.591,0.783,0.638,0.186,0,0.513,0.524,0.34,0.512,Medium
app_02906,Shopping,Android,Microsoft Store,Small Company,153.77,855984,2.31,22589,2108,472,15,26,8,0.308,251.52,15,0.402,0,0,4,0.684,0.214,0.708,0.355,1,0.2,0.218,0.961,1.0,High
app_02907,Shopping,Android,App Store,Large Corporation,49.13,799834,4.45,22499,2721,632,11,46,7,0.152,352.75,19,0.687,0,0,5,0.637,0.217,0.794,0.985,0,0.823,0.977,0.221,0.269,Low
app_02908,Productivity,macOS,App Store,Individual,43.7,943443,4.54,5247,3602,415,5,18,9,0.5,22.17,9,0.808,0,0,2,0.04,0.977,0.238,0.88,0,0.706,0.658,0.499,0.095,Low
app_02909,Education,Linux,Microsoft Store,Open Source,23.47,778345,2.49,48259,2220,419,11,25,4,0.16,4614.08,7,0.365,0,0,0,0.944,0.84,0.065,0.979,0,0.693,0.023,0.479,0.722,High
app_02910,Travel,macOS,Enterprise,Open Source,4.83,997497,1.32,16726,3121,508,7,32,2,0.062,755.6,12,0.575,0,0,0,0.219,0.576,0.221,0.121,1,0.688,0.595,0.328,0.861,High
app_02911,Shopping,Windows,App Store,Small Company,14.75,532445,4.39,25378,1503,209,10,47,1,0.021,130.44,6,0.538,0,0,8,0.808,0.542,0.233,0.519,0,0.005,0.988,0.627,0.502,Medium
app_02912,Productivity,macOS,Google Play,Unknown,19.71,929250,4.94,35271,1292,258,16,46,9,0.196,267.52,5,0.603,0,0,2,0.581,0.782,0.371,0.905,0,0.283,0.961,0.123,0.9,High
app_02913,Business,Windows,App Store,Small Company,130.87,711840,1.79,46085,2488,356,9,33,7,0.212,394.98,7,0.334,0,0,1,0.216,0.198,0.274,0.879,0,0.145,0.6,0.911,0.618,High
app_02914,Travel,macOS,Third Party,Open Source,36.11,576504,1.02,18151,3100,174,12,33,3,0.091,3384.81,1,0.904,0,0,3,0.506,0.397,0.26,0.209,0,0.202,0.632,0.39,0.976,High
app_02915,Business,Windows,Microsoft Store,Unknown,10.04,534871,1.07,42822,27,82,15,41,8,0.195,589.5,3,0.593,0,0,1,0.148,0.284,0.929,0.609,1,0.023,0.991,0.628,1.0,High
app_02916,Games,Linux,Third Party,Open Source,20.68,121113,4.08,46071,2883,81,9,31,10,0.323,9.73,5,0.556,0,1,9,0.099,0.205,0.27,0.094,0,0.906,0.027,0.252,1.0,High
app_02917,Shopping,Linux,Microsoft Store,Large Corporation,45.64,567827,3.57,183,2400,397,15,16,2,0.125,2013.01,16,0.942,1,0,2,0.637,0.577,0.675,0.412,0,0.095,0.484,0.586,1.0,High
app_02918,Games,macOS,App Store,Individual,15.01,316671,4.91,30564,2147,718,8,46,6,0.13,135.14,6,0.779,0,0,3,0.846,0.038,0.532,0.484,1,0.701,0.441,0.896,0.608,High
app_02919,Entertainment,Windows,Enterprise,Open Source,59.44,402292,4.36,26813,554,562,11,40,1,0.025,17.12,4,0.889,0,0,0,0.561,0.415,0.465,0.845,1,0.963,0.908,0.802,0.474,Medium
app_02920,Productivity,Linux,Enterprise,Large Corporation,8.49,458735,2.61,47787,1874,393,10,44,7,0.159,122.25,15,0.524,1,0,5,0.68,0.512,0.204,0.152,0,0.971,0.146,0.471,1.0,High
app_02921,Health,Android,Google Play,Small Company,17.07,220535,4.27,38447,3201,629,8,18,0,0.0,49.81,6,0.869,0,0,5,0.728,0.175,0.341,0.127,0,0.132,0.723,0.707,0.585,Medium
app_02922,Education,macOS,App Store,Large Corporation,24.65,228362,1.78,34608,1662,532,7,38,3,0.079,16.13,1,0.542,0,1,6,0.46,0.857,0.09,0.528,0,0.378,0.598,0.016,1.0,High
app_02923,Shopping,Android,App Store,Large Corporation,3.58,438098,1.85,2890,3278,256,18,15,2,0.133,176.11,15,0.768,0,0,8,0.327,0.11,0.232,0.109,1,0.236,0.531,0.429,1.0,High
app_02924,Education,iOS,Microsoft Store,Individual,18.59,477104,1.57,11507,376,59,16,17,13,0.765,40782.53,8,0.6,0,1,3,0.435,0.562,0.391,0.121,1,0.801,0.256,0.447,1.0,High
app_02925,Social,Windows,Google Play,Large Corporation,6.97,723691,3.58,34778,381,60,18,6,1,0.167,327.64,18,0.79,0,0,6,0.773,0.422,0.539,0.681,0,0.755,0.786,0.243,0.827,High
app_02926,Shopping,macOS,Enterprise,Large Corporation,14.58,359798,4.51,2336,2308,607,10,31,10,0.323,110.66,8,0.676,1,0,3,0.851,0.655,0.663,0.812,0,0.795,0.196,0.346,0.635,High
app_02927,Shopping,Linux,Google Play,Open Source,14.63,540984,4.69,13524,341,36,12,11,5,0.455,276.32,17,0.994,0,0,1,0.679,0.995,0.283,0.845,0,0.366,0.883,0.996,0.0,Low
app_02928,Productivity,Linux,App Store,Unknown,11.08,34630,4.16,7366,2293,498,5,33,11,0.333,44.79,7,0.602,1,0,2,0.675,0.434,0.699,0.015,0,0.778,0.763,0.887,0.909,High
app_02929,Shopping,Android,Enterprise,Large Corporation,23.29,408220,2.0,37732,2473,87,23,14,12,0.857,84.48,12,0.854,0,1,2,0.609,0.596,0.891,0.406,0,0.47,0.554,0.549,0.913,High
app_02930,Business,Android,Enterprise,Open Source,31.28,143180,3.13,37493,3259,513,15,37,11,0.297,51.1,5,0.398,0,0,9,0.463,0.305,0.401,0.541,0,0.142,0.122,0.13,1.0,High
app_02931,Health,Windows,Microsoft Store,Small Company,14.26,385464,2.1,1287,1020,183,13,20,10,0.5,87.17,8,0.775,0,0,9,0.211,0.911,0.184,0.176,0,0.984,0.465,0.355,0.624,High
app_02932,Shopping,Android,Third Party,Open Source,31.32,281408,1.66,47143,3093,143,8,13,6,0.462,264.63,2,0.731,0,0,8,0.027,0.58,0.966,0.194,0,0.433,0.139,0.033,1.0,High
app_02933,Social,Windows,Third Party,Individual,31.3,385254,4.5,24086,2339,472,11,44,13,0.295,34793.08,8,0.671,0,0,4,0.72,0.892,0.812,0.798,0,0.192,0.945,0.87,1.0,High
app_02934,Games,macOS,App Store,Unknown,27.9,91589,4.5,34177,2843,273,10,32,0,0.0,24.49,15,0.975,0,0,6,0.902,0.224,0.214,0.558,0,0.062,0.785,0.949,0.704,High
app_02935,Education,Linux,Third Party,Small Company,25.38,342738,3.37,28312,2485,632,11,40,5,0.125,45.88,11,0.711,0,1,4,0.052,0.827,0.532,0.98,1,0.58,0.49,0.186,1.0,High
app_02936,Business,Android,Microsoft Store,Individual,71.82,383404,4.47,13884,3375,83,11,35,3,0.086,50.54,19,0.383,0,0,7,0.436,0.113,0.452,0.44,1,0.723,0.92,0.781,1.0,High
app_02937,Business,Android,Third Party,Large Corporation,27.97,138753,3.36,4336,2285,594,5,10,1,0.1,2232.7,8,0.987,1,0,1,0.943,0.871,0.052,0.419,1,0.513,0.091,0.967,1.0,High
app_02938,Finance,macOS,Google Play,Unknown,25.94,511270,4.36,47517,990,66,9,13,2,0.154,1.73,17,0.697,0,0,6,0.719,0.172,0.482,0.56,1,0.078,0.93,0.208,1.0,High
app_02939,Entertainment,Android,Microsoft Store,Individual,294.24,510403,3.88,45000,315,139,10,21,13,0.619,88.79,13,0.865,0,0,1,0.951,0.648,0.678,0.531,0,0.2,0.657,0.922,0.61,High
app_02940,Games,macOS,Google Play,Open Source,28.54,120776,1.35,31934,1747,417,9,34,0,0.0,8.93,6,0.368,0,0,2,0.331,0.288,0.058,0.6,0,0.992,0.936,0.049,0.945,High
app_02941,Productivity,Windows,Microsoft Store,Large Corporation,4.35,61702,3.68,39684,3456,443,14,21,3,0.143,108.39,7,0.549,0,0,0,0.943,0.324,0.414,0.604,0,0.662,0.289,0.527,0.775,High
app_02942,Health,Android,Enterprise,Large Corporation,79.27,892340,4.85,39164,1443,289,12,28,6,0.214,255.78,12,0.376,1,0,0,0.588,0.961,0.628,0.961,0,0.46,0.495,0.924,0.412,Medium
app_02943,Travel,Linux,Google Play,Open Source,19.49,675637,2.82,24587,3286,403,8,48,13,0.271,4594.44,6,0.77,0,0,3,0.548,0.13,0.093,0.666,0,0.843,0.916,0.442,0.412,Medium
app_02944,Productivity,macOS,Third Party,Individual,13.67,359357,2.36,6638,642,537,11,37,10,0.27,731.99,2,0.423,0,0,6,0.376,0.953,0.899,0.332,0,0.825,0.152,0.229,1.0,High
app_02945,Education,Linux,Google Play,Individual,48.83,707225,1.9,48630,3185,549,15,20,3,0.15,7.16,10,0.781,0,0,9,0.164,0.262,0.283,0.41,0,0.074,0.618,0.13,1.0,High
app_02946,Shopping,Android,Google Play,Small Company,17.34,321110,1.79,5817,1140,350,13,27,3,0.111,34.94,5,0.777,0,0,3,0.578,0.036,0.552,0.113,1,0.353,0.503,0.339,0.658,High
app_02947,Games,Windows,Third Party,Small Company,19.27,123149,3.11,33260,420,650,16,29,11,0.379,320.83,3,0.674,0,0,9,0.336,0.989,0.884,0.951,0,0.815,0.891,0.477,0.875,High
app_02948,Finance,Android,App Store,Large Corporation,17.43,513067,1.83,46890,1780,155,14,39,10,0.256,81.52,7,0.971,0,0,5,0.509,0.087,0.962,0.347,0,0.412,0.414,0.459,0.178,Low
app_02949,Entertainment,Android,Google Play,Large Corporation,29.89,790264,3.22,30851,3440,538,16,11,6,0.545,13.57,17,0.338,1,0,8,0.012,0.366,0.002,0.165,0,0.535,0.153,0.745,1.0,High
app_02950,Social,Android,Google Play,Large Corporation,17.0,741234,3.25,38918,2943,87,11,16,14,0.875,113.25,8,0.468,0,0,6,0.083,0.166,0.138,0.595,0,0.914,0.262,0.393,1.0,High
app_02951,Games,Windows,Microsoft Store,Unknown,21.77,685823,4.86,8418,513,406,16,19,4,0.211,87.48,9,0.815,0,0,1,0.819,0.736,0.256,0.344,0,0.184,0.76,0.185,1.0,High
app_02952,Health,Windows,App Store,Small Company,34.69,523615,4.51,15600,315,526,9,12,9,0.75,225.0,6,0.501,0,0,3,0.203,0.44,0.432,0.41,0,0.074,0.87,0.29,1.0,High
app_02953,Business,macOS,Google Play,Small Company,68.47,966345,2.82,47264,1908,32,10,13,6,0.462,1846.74,15,0.324,1,0,3,0.943,0.94,0.174,0.514,0,0.09,0.948,0.415,1.0,High
app_02954,Education,iOS,Enterprise,Open Source,29.36,432302,4.92,41664,2236,173,11,20,11,0.55,19.67,11,0.444,0,1,0,0.633,0.507,0.608,0.509,0,0.108,0.941,0.51,1.0,High
app_02955,Travel,Android,Enterprise,Unknown,29.33,455361,3.48,1474,669,164,8,5,4,0.8,306.49,9,0.34,1,0,3,0.175,0.533,0.018,0.039,0,0.723,0.138,0.533,1.0,High
app_02956,Shopping,Linux,Third Party,Open Source,30.2,619735,3.8,17339,2763,286,12,19,7,0.368,265.54,18,0.591,0,0,3,0.282,0.04,0.314,0.126,0,0.848,0.365,0.825,0.602,High
app_02957,Productivity,Windows,Third Party,Small Company,53.67,883269,4.98,32944,260,155,21,20,2,0.1,163.9,19,0.677,0,0,9,0.775,0.158,0.609,0.382,1,0.933,0.625,0.061,1.0,High
app_02958,Games,Windows,Microsoft Store,Individual,14.05,814519,3.75,47918,3347,260,15,38,14,0.368,141.26,8,0.314,0,0,8,0.513,0.007,0.148,0.46,1,0.226,0.034,0.413,1.0,High
app_02959,Education,Linux,App Store,Small Company,9.64,864717,3.57,45878,1726,51,7,23,11,0.478,591.68,18,0.522,0,0,2,0.55,0.609,0.112,0.558,0,0.207,0.25,0.099,1.0,High
app_02960,Games,Android,Third Party,Individual,24.51,261640,1.83,3301,1256,655,10,5,2,0.4,46.18,9,0.952,0,0,4,0.327,0.611,0.678,0.885,0,0.29,0.539,0.712,0.955,High
app_02961,Shopping,Android,App Store,Open Source,6.92,487341,1.26,30886,1736,489,9,24,6,0.25,6.36,16,0.698,0,0,7,0.877,0.362,0.987,0.852,0,0.896,0.755,0.725,0.504,Medium
app_02962,Health,iOS,Third Party,Individual,6.75,724815,3.41,48387,3127,672,12,18,8,0.444,1013.04,12,0.526,1,0,2,0.976,0.977,0.944,0.966,0,0.037,0.284,0.346,1.0,High
app_02963,Education,iOS,Enterprise,Unknown,6.65,394059,2.22,30460,3444,313,9,45,12,0.267,13.68,11,0.424,0,0,8,0.561,0.682,0.904,0.876,0,0.847,0.863,0.79,0.714,High
app_02964,Entertainment,Windows,Microsoft Store,Open Source,22.5,967078,4.02,31853,493,707,15,26,4,0.154,78.2,11,0.313,0,0,8,0.77,0.827,0.187,0.979,0,0.15,0.295,0.53,1.0,High
app_02965,Finance,Linux,Google Play,Small Company,11.29,811011,1.38,14267,571,258,10,20,8,0.4,34.09,8,0.418,0,0,8,0.084,0.211,0.388,0.888,0,0.355,0.112,0.774,0.673,High
app_02966,Shopping,Windows,Third Party,Open Source,12.03,212641,1.81,5512,3441,243,10,28,6,0.214,4.95,17,0.305,0,0,5,0.609,0.476,0.876,0.509,0,0.714,0.962,0.737,0.716,High
app_02967,Business,Linux,App Store,Open Source,94.11,739126,2.54,17676,3590,419,13,36,14,0.389,570.13,11,0.827,0,0,5,0.364,0.148,0.092,0.243,0,0.588,0.723,0.223,0.852,High
app_02968,Shopping,Android,Microsoft Store,Open Source,156.79,18433,1.13,35381,1911,526,6,14,7,0.5,26.36,14,0.65,0,0,8,0.282,0.206,0.244,0.225,0,0.956,0.49,0.6,0.79,High
app_02969,Finance,Windows,Enterprise,Individual,76.48,96381,2.75,45300,39,43,14,29,5,0.172,107.3,11,0.543,1,0,7,0.816,0.944,0.497,0.922,0,0.868,0.733,0.461,0.824,High
app_02970,Finance,macOS,Google Play,Individual,15.37,630020,4.06,44659,1033,725,10,6,5,0.833,12755.25,12,0.685,0,0,4,0.969,0.677,0.367,0.984,0,0.769,0.452,0.119,0.695,High
app_02971,Shopping,Android,Third Party,Small Company,23.16,831967,4.43,24243,3177,578,13,23,4,0.174,278.76,12,0.464,1,0,1,0.27,0.119,0.55,0.841,0,0.692,0.386,0.943,0.859,High
app_02972,Productivity,Android,Third Party,Unknown,27.08,697229,1.03,16917,1724,547,13,12,7,0.583,67.02,7,0.925,0,0,6,0.308,0.137,0.186,0.081,0,0.677,0.934,0.751,1.0,High
app_02973,Travel,Windows,Microsoft Store,Individual,25.55,529308,4.33,26300,2773,539,10,5,0,0.0,3775.04,4,0.757,0,0,5,0.536,0.249,0.087,0.164,0,0.546,0.941,0.957,0.231,Low
app_02974,Entertainment,Android,Microsoft Store,Open Source,64.51,820128,4.01,25166,2291,455,13,27,7,0.259,249.52,19,0.424,0,0,1,0.906,0.045,0.865,0.409,0,0.782,0.246,0.032,1.0,High
app_02975,Shopping,iOS,Third Party,Unknown,5.44,256874,1.51,34379,289,337,16,28,7,0.25,21.23,1,0.85,0,0,8,0.951,0.905,0.914,0.917,0,0.896,0.212,0.838,1.0,High
app_02976,Health,Linux,Microsoft Store,Individual,4.13,356201,2.57,7288,2652,290,17,16,0,0.0,247.01,14,0.563,1,0,8,0.041,0.456,0.034,0.497,0,0.228,0.899,0.2,1.0,High
app_02977,Travel,Windows,Microsoft Store,Individual,17.17,179929,1.8,36559,1854,316,15,35,5,0.143,389.29,3,0.636,0,0,6,0.975,0.94,0.696,0.555,0,0.856,0.007,0.428,0.953,High
app_02978,Social,macOS,Third Party,Small Company,45.37,863332,3.76,12004,1829,407,9,14,13,0.929,152.21,14,0.643,0,0,7,0.75,0.993,0.401,0.152,0,0.346,0.795,0.534,1.0,High
app_02979,Productivity,iOS,Third Party,Small Company,33.7,756039,4.73,15766,2552,175,18,39,6,0.154,18.11,6,0.448,0,0,3,0.427,0.338,0.12,0.453,0,0.391,0.156,0.344,0.768,High
app_02980,Business,Windows,Enterprise,Unknown,28.35,86735,1.56,43292,3185,321,19,32,10,0.312,902.2,10,0.994,0,0,7,0.477,0.353,0.985,0.54,1,0.377,0.272,0.288,1.0,High
app_02981,Travel,Linux,Third Party,Individual,104.08,577140,4.42,12369,126,180,11,6,3,0.5,15.99,1,0.638,0,0,8,0.238,0.265,0.286,0.308,0,0.57,0.548,0.651,0.812,High
app_02982,Social,iOS,Google Play,Small Company,26.25,625185,3.21,3327,3571,514,14,24,14,0.583,79.39,6,0.981,0,0,2,0.656,0.771,0.837,0.226,0,0.436,0.559,0.049,0.719,High
app_02983,Games,Android,Google Play,Unknown,23.91,744895,2.12,4163,1401,118,12,31,7,0.226,2986.08,2,0.699,1,1,7,0.293,0.225,0.836,0.651,0,0.41,0.853,0.163,1.0,High
app_02984,Productivity,iOS,Google Play,Unknown,23.53,420894,1.03,3427,1822,77,15,47,7,0.149,425.98,6,0.401,0,0,8,0.281,0.88,0.745,0.483,0,0.399,0.534,0.413,0.815,High
app_02985,Games,Windows,App Store,Unknown,13.99,207688,1.73,20643,353,672,8,13,8,0.615,174.73,12,0.638,0,0,2,0.576,0.186,0.242,0.023,0,0.35,0.878,0.566,0.707,High
app_02986,Health,macOS,Third Party,Individual,187.86,762134,4.96,10986,3228,219,13,37,11,0.297,616.34,5,0.394,0,0,4,0.983,0.347,0.678,0.823,0,0.93,0.339,0.97,0.332,Medium
app_02987,Shopping,Windows,Third Party,Small Company,49.31,459276,4.19,21828,2698,35,16,48,14,0.292,26.09,15,0.609,0,0,9,0.224,0.887,0.18,0.796,0,0.211,0.01,0.292,1.0,High
app_02988,Finance,iOS,Microsoft Store,Large Corporation,16.52,729251,4.4,33147,3339,224,11,37,0,0.0,43.84,17,0.957,0,0,1,0.972,0.578,0.675,0.459,1,0.451,0.942,0.307,0.435,Medium
app_02989,Business,Windows,Google Play,Individual,50.63,973094,2.1,4941,3232,113,16,6,4,0.667,13.91,13,0.57,1,0,0,0.978,0.333,0.874,0.396,0,0.336,0.128,0.679,0.871,High
app_02990,Finance,Linux,Enterprise,Open Source,226.52,490882,1.0,44245,1797,114,9,46,0,0.0,217.89,14,0.669,1,0,2,0.721,0.878,0.603,0.944,0,0.924,0.222,0.526,0.859,High
app_02991,Productivity,iOS,App Store,Large Corporation,35.68,356974,1.76,33237,3333,369,16,11,10,0.909,176.83,16,0.662,0,0,6,0.36,0.149,0.687,0.818,0,0.051,0.145,0.102,1.0,High
app_02992,Games,iOS,App Store,Large Corporation,44.15,823450,3.26,39490,2530,35,15,28,7,0.25,6884.34,3,0.522,0,0,7,0.405,0.852,0.743,0.719,0,0.053,0.882,0.638,0.572,Medium
app_02993,Travel,iOS,Google Play,Open Source,130.92,187328,3.72,29140,2881,36,8,28,8,0.286,294.8,12,0.378,0,0,4,0.426,0.497,0.261,0.194,0,0.476,0.138,0.388,0.723,High
app_02994,Health,Windows,Google Play,Small Company,6.51,535530,2.19,42605,2422,260,11,19,6,0.316,2.79,17,0.508,0,0,2,0.702,0.233,0.682,0.972,0,0.319,0.378,0.384,0.017,Low
app_02995,Productivity,Android,App Store,Individual,16.54,348847,4.44,23117,2833,180,10,21,1,0.048,1.67,1,0.596,1,0,5,0.424,0.682,0.888,0.127,0,0.533,0.328,0.409,0.27,Low
app_02996,Business,Windows,Third Party,Unknown,6.75,734933,4.63,7149,3456,40,18,24,11,0.458,17.19,16,0.903,0,0,8,0.597,0.438,0.132,0.947,0,0.601,0.561,0.723,0.601,High
app_02997,Social,macOS,App Store,Open Source,23.81,990381,2.02,48799,3305,373,12,9,0,0.0,0.66,16,0.421,0,0,1,0.283,0.189,0.912,0.992,0,0.896,0.135,0.003,1.0,High
app_02998,Games,Android,Google Play,Unknown,25.77,416676,2.88,14455,185,2,15,32,0,0.0,159.15,2,0.624,0,0,6,0.563,0.406,0.37,0.275,0,0.783,0.483,0.383,0.835,High
app_02999,Productivity,iOS,Enterprise,Unknown,152.71,82293,3.79,37255,1732,632,10,42,4,0.095,131.25,8,0.793,0,1,4,0.671,0.055,0.103,0.563,0,0.053,0.983,0.885,1.0,High
app_03000,Finance,iOS,Google Play,Individual,74.99,256221,1.45,12587,2761,566,12,16,7,0.438,64.47,4,0.482,0,1,5,0.642,0.207,0.84,0.882,0,0.886,0.029,0.945,1.0,High
app_03001,Productivity,Windows,Third Party,Open Source,12.04,822658,2.19,13379,1704,445,10,34,4,0.118,2112.44,5,0.515,0,0,8,0.084,0.345,0.336,0.532,0,0.219,0.243,0.985,1.0,High
